question_id,certification,source_file
q_9_m_9_1_135,1_ai_practitioner,1_ai_practitioner_results.txt
q_9_m_9_1_145,1_ai_practitioner,1_ai_practitioner_results.txt
q_7_m_7_3_80,1_ai_practitioner,1_ai_practitioner_results.txt
q_7_m_7_3_77,1_ai_practitioner,1_ai_practitioner_results.txt
q_5_m_5_1_84,1_ai_practitioner,1_ai_practitioner_results.txt
q_7_m_7_2_102,1_ai_practitioner,1_ai_practitioner_results.txt
q_7_m_7_1_96,1_ai_practitioner,1_ai_practitioner_results.txt
q_7_m_7_3_95,1_ai_practitioner,1_ai_practitioner_results.txt
q_8_m_8_2_131,1_ai_practitioner,1_ai_practitioner_results.txt
q_9_m_9_1_150,1_ai_practitioner,1_ai_practitioner_results.txt
q_9_m_9_2_132,1_ai_practitioner,1_ai_practitioner_results.txt
q_9_m_9_2_147,1_ai_practitioner,1_ai_practitioner_results.txt
q_5_m_5_3_109,1_ai_practitioner,1_ai_practitioner_results.txt
q_7_m_7_1_90,1_ai_practitioner,1_ai_practitioner_results.txt
q_7_m_7_3_76,1_ai_practitioner,1_ai_practitioner_results.txt
q_8_m_8_2_143,1_ai_practitioner,1_ai_practitioner_results.txt
q_9_m_9_1_159,1_ai_practitioner,1_ai_practitioner_results.txt
q_14_m_14_3_29,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_2_99,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_3_30,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_1_28,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_1_30,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_2_26,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_2_27,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_2_30,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_3_11,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_1_12,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_3_25,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_1_21,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_1_25,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_2_25,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_2_2,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_2_5,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_3_7,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_1_8,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_2_6,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_2_15,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_2_18,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_3_21,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_2_2,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_1_3,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_1_6,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_2_14,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_3_12,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_2_18,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_2_19,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_1_16,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_1_20,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_3_18,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_3_21,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_2_3,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_2_7,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_2_8,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_1_6,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_1_9,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_1_13,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_3_12,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_2_17,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_1_16,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_1_19,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_1_20,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_1_26,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_3_26,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_2_27,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_1_28,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_3_28,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_2_29,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_1_29,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_3_29,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_3_32,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_2_35,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_1_31,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_2_31,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_2_32,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_2_21,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_2_22,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_1_23,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_3_21,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_3_22,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_3_25,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_2_27,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_3_27,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_1_28,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_3_30,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_2_33,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_1_31,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_1_32,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_1_33,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_1_34,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_1_35,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_3_32,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_3_33,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_3_35,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_2_58,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_2_100,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_1_93,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_1_95,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_1_61,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_1_97,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_1_74,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_1_77,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_1_83,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_1_87,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_1_104,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_1_110,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_2_73,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_2_67,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_1_86,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_3_71,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_2_84,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_1_72,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_2_117,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_3_135,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_3_96,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_3_104,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_3_107,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_3_110,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_1_114,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_1_116,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_1_123,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_2_100,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_2_107,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_2_113,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_1_113,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_3_91,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_2_94,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_2_118,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_2_122,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_1_116,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_3_83,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_3_88,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_3_91,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_1_150,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_1_156,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_3_160,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_1_134,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_1_137,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_2_130,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_2_129,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_2_139,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_2_142,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_2_144,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_1_124,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_1_140,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_3_102,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_3_110,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_2_140,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_3_116,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_2_124,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_2_129,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_2_139,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_2_137,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_1_125,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_1_130,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_1_131,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_1_140,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_3_108,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_1_166,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_1_168,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_3_141,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_3_144,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_3_146,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_3_147,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_3_149,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_3_150,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_3_151,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_3_155,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_1_159,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_1_160,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_1_161,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_1_162,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_1_163,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_1_164,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_1_165,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_2_139,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_2_140,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_2_141,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_2_142,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_2_144,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_2_147,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_1_157,3_ml_associate,3_ml_associate_results.txt
q_16_m_16_3_145,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_1_148,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_2_157,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_3_148,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_3_145,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_1_166,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_2_145,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_2_143,3_ml_associate,3_ml_associate_results.txt
q_15_m_15_2_146,3_ml_associate,3_ml_associate_results.txt
q_17_m_17_3_130,3_ml_associate,3_ml_associate_results.txt
q_14_m_14_3_30,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_27,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_30,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_2_26,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_5,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_3_3,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_1,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_9,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_10,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_3_13,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_11,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_13,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_21,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_25,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_2_23,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_2_25,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_2_2,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_2_5,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_2_19,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_3_21,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_1_24,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_1_3,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_2_7,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_3_9,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_2_14,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_3_12,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_1_16,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_1_20,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_3_17,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_3_18,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_2_23,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_3_23,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_3_2,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_2_8,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_1_9,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_3_12,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_1_20,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_3_20,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_2_26,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_1_26,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_3_26,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_2_27,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_2_28,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_1_28,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_2_29,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_3_29,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_2_32,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_3_32,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_3_33,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_3_34,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_2_35,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_2_31,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_3_34,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_1_35,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_2_21,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_2_22,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_1_23,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_1_24,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_3_21,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_3_22,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_2_26,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_3_27,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_2_31,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_2_33,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_1_32,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_1_33,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_1_35,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_3_31,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_3_32,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_3_34,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_3_35,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_3_63,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_93,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_95,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_1_61,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_1_110,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_3_100,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_77,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_81,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_83,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_87,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_110,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_115,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_1_75,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_1_78,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_2_73,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_2_65,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_1_84,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_2_61,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_2_66,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_2_84,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_1_68,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_1_75,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_131,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_2_98,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_2_102,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_2_110,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_3_128,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_3_134,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_3_135,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_3_137,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_3_96,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_2_91,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_3_104,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_3_107,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_3_115,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_1_111,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_1_123,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_2_100,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_2_116,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_2_105,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_2_107,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_2_112,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_1_105,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_1_106,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_3_85,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_2_111,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_2_118,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_2_122,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_1_116,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_1_119,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_3_71,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_3_88,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_151,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_156,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_3_154,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_3_160,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_3_117,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_1_145,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_2_127,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_2_132,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_2_134,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_2_122,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_2_133,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_2_139,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_2_142,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_2_144,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_3_102,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_2_140,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_2_139,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_2_135,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_2_143,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_1_123,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_1_130,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_1_132,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_1_140,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_3_97,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_3_99,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_3_100,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_3_111,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_166,4_solutions_associate,4_solutions_associate_results.txt
q_14_m_14_1_168,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_3_139,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_3_146,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_3_147,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_3_149,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_3_150,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_3_151,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_1_159,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_1_160,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_1_161,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_1_162,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_1_163,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_1_164,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_1_165,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_2_140,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_2_141,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_2_142,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_2_144,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_2_147,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_2_153,4_solutions_associate,4_solutions_associate_results.txt
q_16_m_16_2_154,4_solutions_associate,4_solutions_associate_results.txt
q_17_m_17_1_148,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_3_148,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_3_145,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_1_166,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_2_145,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_2_143,4_solutions_associate,4_solutions_associate_results.txt
q_15_m_15_2_146,4_solutions_associate,4_solutions_associate_results.txt
q_22_m_22_2_32,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_3_26,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_1_27,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_3_28,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_1_29,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_2_29,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_3_29,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_3_30,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_3_33,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_3_34,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_1_35,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_3_26,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_2_26,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_1_26,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_3_27,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_2_27,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_3_28,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_2_28,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_1_28,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_2_29,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_1_29,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_3_30,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_2_30,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_1_30,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_2_31,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_1_31,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_3_31,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_2_32,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_3_32,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_2_33,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_1_33,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_3_33,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_1_34,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_3_34,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_1_35,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_3_35,5_cloudops_associate,5_cloudops_associate_results.txt
